"Catalog Date","Catalog ID","Catalog Name","Image ","Item number","Item Category","Item Subcat 2","Item Subcat 3","Item Subcat 4","Item Subcat 5","Description","Parts/Merch/Equip Code","PurchaseUOM","Weight","Weight UOM","Length","Width","Height","Size UOM","List Price","Net Price","Currency","Catalog Detailed Description"," Item Detailed Description"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422685","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X 150# ASA FLANGE","","","6"" BAUER FEMALE SOCKET X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER FEMALE SOCKET X 150# ASA FLANGE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422707","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X 150# ASA FLANGE","","","8"" BAUER FEMALE SOCKET X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER FEMALE SOCKET X 150# ASA FLANGE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422673","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X 150# ASA FLANGE","","","10"" BAUER FEMALE SOCKET X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","10"" BAUER FEMALE SOCKET X 150# ASA FLANGE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422716","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X 150# ASA FLANGE","","","12"" BAUER FEMALE SOCKET X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","12"" BAUER FEMALE SOCKET X 150# ASA FLANGE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425822","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X 150# ASA FLANGE","","","3"" BAUER MALE BALL X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" BAUER MALE BALL X 150# ASA FLANGE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422680","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X 150# ASA FLANGE","","","4"" BAUER MALE BALL X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER MALE BALL X 150# ASA FLANGE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422689","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X 150# ASA FLANGE","","","6"" BAUER MALE BALL X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER MALE BALL X 150# ASA FLANGE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422717","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X 150# ASA FLANGE","","","8"" BAUER MALE BALL X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER MALE BALL X 150# ASA FLANGE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425797","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X 150# ASA FLANGE","","","10"" BAUER MALE BALL X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","10"" BAUER MALE BALL X 150# ASA FLANGE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425898","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X 150# ASA FLANGE","","","12"" BAUER MALE BALL X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","12"" BAUER MALE BALL X 150# ASA FLANGE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425856","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 45 DEG","","","2"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","2"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425706","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 45 DEG","","","3"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422703","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 45 DEG","","","4"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425732","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 45 DEG","","","6"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422700","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 45 DEG","","","8"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422684","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 45 DEG","","","10"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","10"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10426192","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 45 DEG","","","12"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","12"" BAUER MALE BALL X FEMALE SOCKET ELBOW 45 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425746","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 90 DEG","","","2"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","2"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425880","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 90 DEG","","","3"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422696","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 90 DEG","","","4"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10359404","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 90 DEG","","","6"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422681","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 90 DEG","","","8"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422686","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 90 DEG","","","10"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","10"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422705","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X FEMALE SOCKET ELBOW 90 DEG","","","12"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","12"" BAUER MALE BALL X FEMALE SOCKET ELBOW 90 DEG"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422692","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X MALE BALL X FEMALE SOCKET WYE","","","4"" BAUER MALE BALL X MALE BALL X FEMALE SOCKET WYE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER MALE BALL X MALE BALL X FEMALE SOCKET WYE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422682","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X MALE BALL X FEMALE SOCKET WYE","","","6"" BAUER MALE BALL X MALE BALL X FEMALE SOCKET WYE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER MALE BALL X MALE BALL X FEMALE SOCKET WYE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422697","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X MALE BALL X FEMALE SOCKET WYE","","","8"" BAUER MALE BALL X MALE BALL X FEMALE SOCKET WYE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER MALE BALL X MALE BALL X FEMALE SOCKET WYE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422701","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X FEMALE SOCKET X MALE BALL WYE","","","4"" BAUER FEMALE SOCKET X FEMALE SOCKET X MALE BALL WYE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER FEMALE SOCKET X FEMALE SOCKET X MALE BALL WYE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422710","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X FEMALE SOCKET X MALE BALL WYE","","","6"" BAUER FEMALE SOCKET X FEMALE SOCKET X MALE BALL WYE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER FEMALE SOCKET X FEMALE SOCKET X MALE BALL WYE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422719","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X FEMALE SOCKET X MALE BALL WYE","","","8"" BAUER FEMALE SOCKET X FEMALE SOCKET X MALE BALL WYE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER FEMALE SOCKET X FEMALE SOCKET X MALE BALL WYE"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425747","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE BALL REDUCER","","","3"" BAUER FEMALE SOCKET X 2"" MALE BALL REDUCER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" BAUER FEMALE SOCKET X 2"" MALE BALL REDUCER"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425824","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE BALL REDUCER","","","4"" BAUER FEMALE SOCKET X 3"" MALE BALL REDUCER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER FEMALE SOCKET X 3"" MALE BALL REDUCER"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422694","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE BALL REDUCER","","","6"" BAUER FEMALE SOCKET X 4"" MALE BALL REDUCER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER FEMALE SOCKET X 4"" MALE BALL REDUCER"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422721","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE BALL REDUCER","","","8"" BAUER FEMALE SOCKET X 6"" MALE BALL REDUCER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER FEMALE SOCKET X 6"" MALE BALL REDUCER"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10426190","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","2"" BAUER LOCKING LEVER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","2"" BAUER LOCKING LEVER"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425728","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","3"" BAUER LOCKING LEVER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" BAUER LOCKING LEVER"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10321817","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","4"" BAUER LOCKING LEVER ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER LOCKING LEVER "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10177903","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","6"" BAUER LOCKING LEVER ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER LOCKING LEVER "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10303784","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","8"" BAUER LOCKING LEVER ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER LOCKING LEVER "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10185587","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","10"" BAUER LOCKING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","10"" BAUER LOCKING RING "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10207932","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","12"" BAUER LOCKING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","12"" BAUER LOCKING RING "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425863","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE BALL INCREASER","","","2"" BAUER FEMALE SOCKET X 3"" MALE BALL INCREASER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","2"" BAUER FEMALE SOCKET X 3"" MALE BALL INCREASER"
