"CatalogDate","CatalogID","CatalogName","Image","Itemnumber","ItemCategory","ItemSubcat2","ItemSubcat3","ItemSubcat4","ItemSubcat5","Description","Parts/Merch/EquipCode","PurchaseUOM","Weight","WeightUOM","Length","Width","Height","SizeUOM","ListPrice","NetPrice","Currency","CatalogDetailedDescription","ItemDetailedDescription"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425748","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","2""X20FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2""X20FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425812","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","2""X25FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2""X25FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425830","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","2""X50FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2""X50FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425875","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","3""X20FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X20FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425758","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","3""X25FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X25FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425888","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","3""X50FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X50FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425713","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","4""X20FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X20FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425873","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","4""X25FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X25FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425791","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","4""X50FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X50FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425887","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","6""X20FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X20FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425866","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","6""X25FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X25FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425762","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","6""X50FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X50FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425835","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","8""X20FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","8""X20FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425833","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","8""X25FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","8""X25FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425871","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHALUMCAMLOCKFITTINGS","","8""X50FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","8""X50FTN325WATERDISCHARGEHOSECPLDCXEALUMCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10181630","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBRASSCAMLOCKFITTINGS","","2""X25FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2""X25FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425825","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBRASSCAMLOCKFITTINGS","","2""X50FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2""X50FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10150864","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBRASSCAMLOCKFITTINGS","","3""X25FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X25FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425847","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBRASSCAMLOCKFITTINGS","","3""X50FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X50FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10331549","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBRASSCAMLOCKFITTINGS","","4""X25FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X25FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425779","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBRASSCAMLOCKFITTINGS","","4""X50FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X50FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425804","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBRASSCAMLOCKFITTINGS","","6""X25FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X25FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425749","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBRASSCAMLOCKFITTINGS","","6""X50FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X50FTN325WATERDISCHARGEHOSECPLDCXEBRASSCRIMPED"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425711","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHGROOVEDFITTINGS","","3""X25FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X25FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425877","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHGROOVEDFITTINGS","","3""X50FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X50FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425708","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHGROOVEDFITTINGS","","4""X20FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X20FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425717","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHGROOVEDFITTINGS","","4""X25FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X25FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425872","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHGROOVEDFITTINGS","","6""X20FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X20FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425868","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHGROOVEDFITTINGS","","6""X25FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X25FTN325WATERDISCHARGEHOSECPLDC/SGROOVEXGROOVE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425722","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBAUERFITTINGS","","3""X25FTN325WATERDISCHARGEHOSECPLDBAUERBXS","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X25FTN325WATERDISCHARGEHOSECPLDBAUERBXS"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425849","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBAUERFITTINGS","","3""X50FTN325WATERDISCHARGEHOSECPLDBAUERBXS","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X50FTN325WATERDISCHARGEHOSECPLDBAUERBXS"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425839","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBAUERFITTINGS","","4""X25FTN325WATERDISCHARGEHOSECPLDBAUERBXS","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X25FTN325WATERDISCHARGEHOSECPLDBAUERBXS"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425755","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBAUERFITTINGS","","4""X50FTN325WATERDISCHARGEHOSECPLDBAUERBXS","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X50FTN325WATERDISCHARGEHOSECPLDBAUERBXS"
